,name,company,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,selling_price
4738,BMW 3 Series 320d Luxury Line Plus,BMW,2017,44000.0,Diesel,Dealer,Automatic,First Owner,22.69,1995.0,190.0,5.0,2600000.0
4739,Toyota Innova Crysta 2.8 ZX AT BSIV,Toyota,2017,18890.0,Diesel,Dealer,Automatic,First Owner,11.36,2755.0,171.5,7.0,1850000.0
4740,Hyundai Santro Magna BSIV,Hyundai,2019,5000.0,Petrol,Individual,Manual,First Owner,20.3,1086.0,68.0,5.0,500000.0
4741,Mahindra Ssangyong Rexton RX7,Mahindra,2013,117000.0,Diesel,Dealer,Automatic,First Owner,11.18,2696.0,184.0,7.0,800000.0
4742,Renault Koleos 2.0 Diesel,Renault,2013,75010.0,Diesel,Dealer,Automatic,First Owner,13.73,1995.0,148.0,5.0,1000000.0
4743,Tata Manza Club Class Quadrajet90 LS,Tata,2013,50000.0,Diesel,Individual,Manual,First Owner,21.02,1248.0,88.8,5.0,250000.0
4744,Renault Pulse RxZ Optional,Renault,2012,100000.0,Diesel,Dealer,Manual,First Owner,23.08,1461.0,63.1,5.0,245000.0
4745,Hyundai Grand i10 Magna AT,Hyundai,2019,4337.0,Petrol,Dealer,Automatic,First Owner,18.9,1197.0,82.0,5.0,625000.0
4746,Volkswagen Polo 2015-2019 1.0 MPI Trendline,Volkswagen,2018,14495.0,Petrol,Dealer,Manual,First Owner,18.78,999.0,75.0,5.0,560000.0
4747,Honda Jazz 1.2 V i VTEC,Honda,2018,8576.0,Petrol,Dealer,Manual,First Owner,18.7,1199.0,88.7,5.0,680000.0
4748,Maruti Swift Dzire VDI,Maruti,2019,30000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,700000.0
4749,Tata Indigo eCS LX BSIV,Tata,2013,80000.0,Diesel,Individual,Manual,First Owner,23.03,1396.0,69.0,5.0,220000.0
4750,Tata Indigo CS LX (TDI) BS-III,Tata,2017,70000.0,Diesel,Individual,Manual,First Owner,19.09,1405.0,69.01,5.0,450000.0
4751,Tata Tigor 1.2 Revotron XZA,Tata,2017,19723.0,Petrol,Dealer,Automatic,First Owner,20.3,1199.0,84.0,5.0,525000.0
4752,Toyota Innova 2.5 GX 7 STR,Toyota,2009,242000.0,Diesel,Individual,Manual,Fourth & Above Owner,12.8,2494.0,102.0,7.0,650000.0
4753,BMW 6 Series GT 630d Luxury Line,BMW,2018,22000.0,Diesel,Individual,Automatic,First Owner,17.09,2993.0,261.4,4.0,5500000.0
4754,Maruti Swift Dzire AMT ZDI Plus,Maruti,2017,30000.0,Diesel,Dealer,Automatic,First Owner,28.4,1248.0,74.02,5.0,875000.0
4755,Hyundai i20 Asta Option 1.2,Hyundai,2019,9000.0,Petrol,Dealer,Manual,First Owner,18.6,1197.0,81.83,5.0,785000.0
4756,Honda WR-V i-VTEC VX,Honda,2017,30000.0,Petrol,Dealer,Manual,First Owner,17.5,1199.0,88.7,5.0,819999.0
4757,BMW 3 Series GT Luxury Line,BMW,2016,60000.0,Diesel,Dealer,Automatic,First Owner,21.76,1995.0,188.0,5.0,2950000.0
4758,Toyota Innova Crysta 2.4 ZX MT,Toyota,2016,27000.0,Diesel,Dealer,Manual,First Owner,13.68,2393.0,147.51,7.0,1925000.0
4759,Honda WR-V i-DTEC VX,Honda,2017,39000.0,Diesel,Dealer,Manual,First Owner,25.5,1498.0,98.6,5.0,885000.0
4760,Ford EcoSport 1.5 Ti VCT AT Titanium BE BSIV,Ford,2015,64000.0,Petrol,Dealer,Automatic,First Owner,16.05,1499.0,110.4,5.0,680000.0
4761,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,Ford,2017,42000.0,Diesel,Dealer,Manual,First Owner,23.0,1498.0,98.96,5.0,960000.0
4762,Honda Brio 1.2 VX MT,Honda,2012,45000.0,Petrol,Dealer,Manual,First Owner,18.5,1198.0,86.8,5.0,385000.0
4763,Tata Harrier XZ,Tata,2019,15000.0,Diesel,Dealer,Manual,First Owner,17.0,1956.0,167.67,5.0,1650000.0
4764,Mahindra TUV 300 mHAWK100 T8,Mahindra,2018,55000.0,Diesel,Dealer,Manual,First Owner,18.49,1493.0,100.0,7.0,890000.0
4765,Ford Endeavour 3.0L 4X4 AT,Ford,2015,64000.0,Diesel,Dealer,Automatic,First Owner,11.4,2953.0,153.86,7.0,1275000.0
4766,BMW 6 Series GT 630d Luxury Line,BMW,2018,27000.0,Diesel,Dealer,Automatic,First Owner,17.09,2993.0,261.4,4.0,6000000.0
4767,Maruti Ciaz Delta Automatic BSIV,Maruti,2019,15000.0,Petrol,Dealer,Automatic,First Owner,20.28,1462.0,103.25,5.0,1025000.0
4768,Volkswagen Polo GT TSI,Volkswagen,2016,69000.0,Petrol,Dealer,Automatic,First Owner,17.2,1197.0,103.6,5.0,675000.0
4769,Maruti Swift Dzire ZXI Plus BS IV,Maruti,2017,80000.0,Petrol,Dealer,Manual,First Owner,22.0,1197.0,81.8,5.0,700000.0
4770,Ford EcoSport 1.5 TDCi Titanium Plus BSIV,Ford,2016,60000.0,Diesel,Dealer,Manual,First Owner,22.77,1498.0,98.59,5.0,780000.0
4771,Hyundai Verna 1.6 SX CRDi (O),Hyundai,2017,70000.0,Diesel,Dealer,Manual,First Owner,22.32,1582.0,126.32,5.0,1050000.0
4772,Audi Q5 45 TDI quattro Technology,Audi,2015,105000.0,Diesel,Dealer,Automatic,Second Owner,13.22,2967.0,241.4,5.0,2700000.0
4773,Tata Bolt Quadrajet XE,Tata,2016,100000.0,Diesel,Individual,Manual,First Owner,22.95,1248.0,74.0,5.0,400000.0
4774,Mahindra Bolero 2011-2019 Plus Non AC,Mahindra,2011,100000.0,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,9.0,400000.0
4775,Maruti Alto LX BSIII,Maruti,2009,90000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,85000.0
4776,Tata Hexa XM,Tata,2018,35000.0,Diesel,Individual,Manual,First Owner,17.6,2179.0,153.86,7.0,1300000.0
4777,Mahindra TUV 300 mHAWK100 T8,Mahindra,2018,11500.0,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0,819999.0
4778,Mahindra TUV 300 T6 Plus AMT,Mahindra,2015,40000.0,Diesel,Individual,Automatic,First Owner,18.49,1493.0,100.0,7.0,620000.0
4779,Renault KWID 1.0 RXL,Renault,2018,50000.0,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5.0,260000.0
4780,Hyundai Elantra S,Hyundai,2016,49900.0,Petrol,Dealer,Manual,First Owner,16.3,1797.0,147.5,5.0,805000.0
4781,Hyundai Grand i10 Asta,Hyundai,2015,55380.0,Petrol,Dealer,Manual,First Owner,18.9,1197.0,82.0,5.0,484999.0
4782,Jaguar XE 2016-2019 2.0L Diesel Prestige,Jaguar,2017,9000.0,Diesel,Dealer,Automatic,First Owner,13.6,1999.0,177.0,5.0,2711000.0
4783,Tata Nexon 1.2 Revotron XZ Plus Dual Tone,Tata,2018,11000.0,Petrol,Dealer,Manual,First Owner,17.0,1198.0,108.5,5.0,811000.0
4784,Honda Jazz 1.2 V AT i VTEC,Honda,2015,50000.0,Petrol,Individual,Automatic,First Owner,19.0,1199.0,88.7,5.0,575000.0
4785,Jeep Compass 2.0 Longitude Option BSIV,Jeep,2018,80000.0,Diesel,Individual,Manual,First Owner,17.1,1956.0,170.0,5.0,1675000.0
4786,Skoda Rapid 1.6 MPI AT Elegance,Skoda,2016,11000.0,Petrol,Dealer,Automatic,First Owner,14.3,1598.0,103.5,5.0,645000.0
4787,Jaguar XF Diesel,Jaguar,2015,13500.0,Diesel,Dealer,Automatic,First Owner,14.74,2993.0,270.9,5.0,2500000.0
4788,Mercedes-Benz CLA 200 CGI Sport,Mercedes-Benz,2018,18000.0,Petrol,Dealer,Automatic,First Owner,15.04,1991.0,183.0,5.0,2550000.0
4789,Mercedes-Benz New C-Class C 200 AVANTGARDE,Mercedes-Benz,2017,16000.0,Petrol,Dealer,Automatic,First Owner,14.74,1991.0,181.04,5.0,2700000.0
4790,Volkswagen Ameo 1.2 MPI Highline Plus 16,Volkswagen,2017,18816.0,Petrol,Dealer,Manual,First Owner,17.0,1198.0,73.75,5.0,650000.0
4791,Toyota Innova Crysta 2.4 ZX MT BSIV,Toyota,2017,33019.0,Diesel,Dealer,Manual,First Owner,13.68,2393.0,147.8,7.0,1748999.0
4792,Honda City V AT,Honda,2017,18000.0,Petrol,Dealer,Automatic,First Owner,15.6,1497.0,116.3,5.0,925000.0
4793,Toyota Glanza V CVT,Toyota,2019,9654.0,Petrol,Dealer,Automatic,First Owner,19.56,1197.0,81.8,5.0,894999.0
4794,Maruti Alto K10 VXI,Maruti,2011,11000.0,Petrol,Dealer,Manual,First Owner,23.95,998.0,67.05,5.0,175000.0
4795,Maruti Swift VXI,Maruti,2012,24300.0,Petrol,Dealer,Manual,First Owner,21.21,1197.0,81.8,5.0,340000.0
4796,Toyota Innova Crysta 2.8 ZX AT BSIV,Toyota,2016,42163.0,Diesel,Dealer,Automatic,Second Owner,11.36,2755.0,171.5,7.0,1525000.0
4797,Maruti Ciaz S 1.3,Maruti,2017,47747.0,Diesel,Dealer,Manual,First Owner,28.09,1248.0,88.5,5.0,810000.0
4798,Tata Nexon 1.5 Revotorq XZA Plus DualTone,Tata,2018,8000.0,Diesel,Dealer,Automatic,First Owner,21.5,1497.0,108.5,5.0,1025000.0
4799,BMW 3 Series 320d Luxury Line,BMW,2016,30000.0,Diesel,Dealer,Automatic,First Owner,22.69,1995.0,190.0,5.0,2150000.0
4800,Toyota Innova 2.5 G (Diesel) 8 Seater,Toyota,2013,70000.0,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.0,8.0,910000.0
4801,Tata Indica V2 DLX BSIII,Tata,2016,60000.0,Diesel,Individual,Manual,Second Owner,17.88,1405.0,48.21,5.0,300000.0
4802,Maruti Zen LXi - BS III,Maruti,2004,80000.0,Petrol,Individual,Manual,Second Owner,17.3,993.0,60.0,5.0,120000.0
4803,Hyundai i20 Era 1.2,Hyundai,2015,45900.0,Petrol,Individual,Manual,Second Owner,18.6,1197.0,81.83,5.0,490000.0
4804,Honda Amaze S i-Dtech,Honda,2013,70000.0,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,5.0,425000.0
4805,Maruti Alto LXi,Maruti,2011,40000.0,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,155000.0
4806,Mahindra Scorpio SLE BSIV,Mahindra,2013,90000.0,Diesel,Individual,Manual,Second Owner,12.05,2179.0,120.0,8.0,490000.0
4807,Maruti Alto LXi BSIII,Maruti,2010,105000.0,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,132000.0
4808,Hyundai Elite i20 Diesel Sportz,Hyundai,2018,30000.0,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.76,5.0,750000.0
4809,Maruti Wagon R VXI BS IV with ABS,Maruti,2011,20000.0,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,5.0,225000.0
4810,Hyundai i10 Sportz,Hyundai,2011,80000.0,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,240000.0
4811,Maruti Wagon R VXI,Maruti,2004,90000.0,Petrol,Individual,Manual,Third Owner,18.9,998.0,67.1,5.0,33351.0
4812,Chevrolet Spark 1.0,Chevrolet,2010,80000.0,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,5.0,80000.0
4813,Maruti 800 Std,Maruti,2004,120000.0,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,4.0,40000.0
4814,Honda BRV i-DTEC V MT,Honda,2019,50000.0,Diesel,Individual,Manual,Second Owner,21.9,1498.0,98.6,7.0,1100000.0
4815,Jaguar XE 2016-2019 2.0L Diesel Prestige,Jaguar,2017,9000.0,Diesel,Dealer,Automatic,First Owner,13.6,1999.0,177.0,5.0,2711000.0
4816,Lexus ES 300h,Lexus,2019,20000.0,Petrol,Dealer,Automatic,First Owner,22.37,2487.0,214.56,5.0,5150000.0
4817,Jaguar XF 2.0 Diesel Portfolio,Jaguar,2017,45000.0,Diesel,Dealer,Automatic,First Owner,19.33,1999.0,177.0,5.0,3200000.0
4818,Tata Safari Storme EX,Tata,2015,110000.0,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,7.0,503000.0
4819,Volvo XC40 D4 Inscription BSIV,Volvo,2019,20000.0,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,5.0,3800000.0
4820,Toyota Camry 2.5 Hybrid,Toyota,2016,68089.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494.0,157.7,5.0,2000000.0
4821,Maruti Wagon R LXI,Maruti,2013,58343.0,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998.0,67.05,5.0,225000.0
4822,Maruti Baleno Alpha 1.3,Maruti,2018,38817.0,Diesel,Dealer,Manual,First Owner,27.39,1248.0,74.0,5.0,740000.0
4823,Honda Jazz VX,Honda,2016,56494.0,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199.0,88.7,5.0,550000.0
4824,Toyota Innova 2.5 VX (Diesel) 7 Seater,Toyota,2013,79328.0,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494.0,100.6,7.0,750000.0
4825,Maruti Swift AMT VVT VXI,Maruti,2019,5621.0,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0,650000.0
4826,Toyota Etios VX,Toyota,2017,25538.0,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496.0,88.73,5.0,625000.0
4827,Maruti Swift AMT ZXI,Maruti,2018,69779.0,Petrol,Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0,600000.0
4828,Hyundai Grand i10 1.2 CRDi Sportz,Hyundai,2017,56290.0,Diesel,Dealer,Manual,First Owner,24.0,1186.0,73.97,5.0,450000.0
4829,BMW X4 M Sport X xDrive20d,BMW,2019,7500.0,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5.0,5400000.0
4830,BMW X4 M Sport X xDrive20d,BMW,2019,8500.0,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5.0,5500000.0
4831,Honda Amaze V CVT Petrol BSIV,Honda,2019,7032.0,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199.0,88.76,5.0,779000.0
4832,Skoda Rapid 1.6 MPI AT Elegance,Skoda,2016,11000.0,Petrol,Dealer,Automatic,First Owner,14.3,1598.0,103.5,5.0,645000.0
4833,Volvo V40 D3 R-Design,Volvo,2018,2000.0,Diesel,Dealer,Automatic,First Owner,16.8,1984.0,150.0,5.0,2475000.0
4834,Hyundai Xcent 1.1 CRDi S,Hyundai,2016,80000.0,Diesel,Individual,Manual,Second Owner,24.4,1120.0,71.0,5.0,380000.0
4835,Tata New Safari DICOR 2.2 EX 4x2,Tata,2011,120000.0,Diesel,Individual,Manual,Second Owner,11.57,2179.0,138.1,7.0,300000.0
4836,Maruti Alto 800 LXI Anniversary Edition,Maruti,2014,50000.0,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,240000.0
4837,Maruti Swift VDI,Maruti,2011,70000.0,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,5.0,325000.0
4838,Mahindra KUV 100 mFALCON D75 K6,Mahindra,2016,130000.0,Diesel,Individual,Manual,First Owner,25.32,1198.0,77.0,6.0,400000.0
4839,Renault Lodgy Stepway 85PS RXZ 8S,Renault,2017,50000.0,Diesel,Individual,Manual,First Owner,21.04,1461.0,83.8,8.0,800000.0
4840,Ford EcoSport 1.5 Diesel Titanium BSIV,Ford,2018,80000.0,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,5.0,950000.0
4841,Maruti Swift VDI,Maruti,2013,120000.0,Diesel,Individual,Manual,Fourth & Above Owner,22.9,1248.0,74.0,5.0,300000.0
4842,Maruti Alto 800 LXI,Maruti,2020,5000.0,Petrol,Individual,Manual,First Owner,22.05,796.0,47.3,5.0,350000.0
4843,Mahindra KUV 100 mFALCON G80 K8 5str AW,Mahindra,2017,59000.0,Petrol,Individual,Manual,First Owner,18.15,1198.0,82.0,5.0,530000.0
4844,Chevrolet Enjoy TCDi LTZ 7 Seater,Chevrolet,2013,100000.0,Diesel,Individual,Manual,Third Owner,18.2,1248.0,73.8,7.0,350000.0
4845,Hyundai Sonata 2.4L AT,Hyundai,2008,50000.0,Petrol,Individual,Automatic,First Owner,11.0,2359.0,165.0,5.0,168000.0
4846,Renault KWID RXT,Renault,2016,45000.0,Petrol,Individual,Manual,Second Owner,25.17,799.0,53.3,5.0,240000.0
4847,Maruti Swift Dzire VDi,Maruti,2010,80000.0,Diesel,Individual,Manual,Fourth & Above Owner,19.3,1248.0,73.9,5.0,220000.0
4848,Maruti Wagon R LXI Minor,Maruti,2008,80000.0,Petrol,Individual,Manual,Fourth & Above Owner,18.9,1061.0,67.0,5.0,110000.0
4849,Maruti Vitara Brezza ZDi Plus,Maruti,2016,100000.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,850000.0
4850,Maruti Ertiga VDI,Maruti,2014,110000.0,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,7.0,545000.0
4851,Toyota Innova Crysta 2.4 VX MT 8S BSIV,Toyota,2018,24000.0,Diesel,Individual,Manual,First Owner,13.68,2393.0,147.8,8.0,2064000.0
4852,Maruti S-Cross 2017-2020 Delta DDiS 200 SH,Maruti,2018,25000.0,Diesel,Individual,Manual,First Owner,25.1,1248.0,88.5,5.0,950000.0
4853,Hyundai EON Magna Plus,Hyundai,2013,68697.0,Petrol,Individual,Manual,Third Owner,21.1,814.0,55.2,5.0,200000.0
4854,Maruti Swift VDI Optional,Maruti,2017,30000.0,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,660000.0
4855,Honda Amaze VX i-DTEC,Honda,2013,40000.0,Diesel,Individual,Manual,Second Owner,25.8,1498.0,98.6,5.0,420000.0
4856,Tata Indica Vista Aura 1.2 Safire (ABS) 90hp BS IV,Tata,2010,29000.0,Petrol,Individual,Manual,First Owner,16.5,1172.0,65.0,5.0,150000.0
4857,Chevrolet Beat Diesel LS,Chevrolet,2013,68000.0,Diesel,Individual,Manual,Second Owner,25.44,936.0,57.6,5.0,175000.0
4858,Honda Amaze S CVT i-VTEC,Honda,2018,15000.0,Petrol,Individual,Automatic,First Owner,18.1,1199.0,88.7,5.0,750000.0
4859,Maruti Ritz VDi,Maruti,2014,70000.0,Diesel,Individual,Manual,First Owner,23.2,1248.0,73.94,5.0,425000.0
4860,Toyota Corolla Altis D-4D G,Toyota,2015,126000.0,Diesel,Individual,Manual,Third Owner,21.43,1364.0,87.2,5.0,790000.0
4861,Toyota Innova 2.5 V Diesel 7-seater,Toyota,2011,300000.0,Diesel,Individual,Manual,Third Owner,12.8,2494.0,102.0,7.0,830000.0
4862,Honda Mobilio RS i DTEC,Honda,2015,94000.0,Diesel,Individual,Manual,Second Owner,24.5,1498.0,98.6,7.0,650000.0
4863,Toyota Corolla Altis D-4D J,Toyota,2015,129000.0,Diesel,Individual,Manual,Third Owner,21.43,1364.0,87.2,5.0,780000.0
4864,Hyundai i10 Magna 1.1L,Hyundai,2010,55000.0,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,5.0,180000.0
4865,Ford EcoSport 1.5 Diesel Trend Plus BSIV,Ford,2019,40000.0,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,5.0,869999.0
4866,Tata Manza Aura (ABS) Quadrajet BS IV,Tata,2011,50000.0,Diesel,Individual,Manual,First Owner,21.12,1248.0,88.8,5.0,275000.0
4867,Hyundai i20 1.2 Asta Option,Hyundai,2017,25000.0,Petrol,Individual,Manual,Second Owner,18.6,1197.0,81.83,5.0,630000.0
4868,Toyota Corolla H2,Toyota,2008,60000.0,Petrol,Individual,Manual,Second Owner,13.4,1794.0,125.0,5.0,150000.0
4869,Maruti Alto 800 LXI,Maruti,2016,25000.0,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,315000.0
4870,Tata Indigo CR4,Tata,2011,70000.0,Diesel,Individual,Manual,Second Owner,23.57,1396.0,70.0,5.0,189000.0
4871,Maruti Swift Dzire VDI,Maruti,2014,120000.0,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,580000.0
4872,Fiat Punto 1.3 Emotion,Fiat,2009,153000.0,Diesel,Individual,Manual,Second Owner,24.3,1248.0,88.5,5.0,150000.0
4873,Maruti Vitara Brezza VDi,Maruti,2018,35000.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,825000.0
4874,Tata Safari Storme VX,Tata,2016,60000.0,Diesel,Individual,Manual,Second Owner,14.1,2179.0,148.0,7.0,650000.0
4875,Honda City 1.3 EXI,Honda,2004,62000.0,Petrol,Individual,Manual,Second Owner,13.0,1343.0,90.0,5.0,50000.0
4876,Skoda Fabia 1.2 MPI Ambition,Skoda,2011,120000.0,Petrol,Individual,Manual,Second Owner,16.25,1198.0,73.9,5.0,200000.0
4877,Tata Venture LX 7 Str,Tata,2013,120000.0,Diesel,Individual,Manual,Third Owner,15.42,1405.0,70.0,7.0,135000.0
4878,Hyundai i20 2015-2017 Sportz 1.4 CRDi,Hyundai,2017,80000.0,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,680000.0
4879,Hyundai i20 1.4 Sportz,Hyundai,2017,80000.0,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,670000.0
4880,BMW 5 Series 525d,BMW,2010,60000.0,Diesel,Individual,Automatic,First Owner,16.73,1995.0,218.0,5.0,1000000.0
4881,Maruti Alto K10 2010-2014 VXI,Maruti,2010,80000.0,Petrol,Individual,Manual,Second Owner,20.92,998.0,67.1,5.0,240000.0
4882,Force One SX ABS 7 Seating,Force,2014,147279.0,Diesel,Individual,Manual,Second Owner,17.0,2200.0,139.01,7.0,555000.0
4883,Skoda Rapid 1.6 TDI Ambition Plus,Skoda,2013,98000.0,Diesel,Individual,Manual,First Owner,20.5,1598.0,103.5,5.0,455000.0
4884,Maruti Swift Dzire VDI,Maruti,2018,25000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,750000.0
4885,Maruti Swift Dzire AMT ZDI,Maruti,2016,90000.0,Diesel,Individual,Automatic,First Owner,26.59,1248.0,74.0,5.0,700000.0
4886,Tata Nano XTA,Tata,2016,22000.0,Petrol,Individual,Automatic,First Owner,21.9,624.0,37.48,4.0,220000.0
4887,Tata Indica V2 eLX,Tata,2014,120000.0,Diesel,Individual,Manual,First Owner,25.0,1396.0,69.0,5.0,160000.0
4888,Chevrolet Sail Hatchback Diesel,Chevrolet,2013,100000.0,Diesel,Individual,Manual,Second Owner,22.1,1248.0,76.9,5.0,225000.0
4889,Tata Indigo CS LX (TDI) BS III,Tata,2008,120000.0,Diesel,Individual,Manual,Second Owner,19.09,1396.0,69.0,5.0,140000.0
4890,Maruti Swift Dzire VDI,Maruti,2014,70000.0,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,5.0,600000.0
4891,Mahindra XUV500 W10 2WD,Mahindra,2015,24700.0,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,7.0,1000000.0
4892,Chevrolet Spark 1.0 LS,Chevrolet,2008,100000.0,Petrol,Individual,Manual,Third Owner,18.0,995.0,62.0,5.0,65000.0
4893,Maruti Ignis 1.2 Delta BSIV,Maruti,2019,10000.0,Petrol,Individual,Manual,First Owner,20.89,1197.0,81.8,5.0,500000.0
4894,Mahindra XUV500 W10 2WD,Mahindra,2017,88754.0,Diesel,Dealer,Manual,First Owner,16.0,2179.0,140.0,7.0,1100000.0
4895,Ford Fiesta 1.6 SXI ABS Duratec,Ford,2011,53287.0,Petrol,Dealer,Manual,First Owner,16.0,2179.0,140.0,7.0,325000.0
4896,Mahindra XUV500 W6 2WD,Mahindra,2017,43526.0,Diesel,Dealer,Manual,First Owner,16.0,2179.0,140.0,7.0,1150000.0
4897,Skoda Fabia 1.2 MPI Ambition Plus,Skoda,2012,55885.0,Petrol,Dealer,Manual,First Owner,16.25,1198.0,75.0,5.0,320000.0
4898,Ford Ecosport 1.5 Diesel Titanium,Ford,2019,16034.0,Diesel,Dealer,Manual,First Owner,21.7,1498.0,98.96,5.0,950000.0
4899,Ford Figo Diesel EXI,Ford,2012,156040.0,Diesel,Dealer,Manual,First Owner,20.0,1399.0,68.0,5.0,250000.0
4900,Ford Endeavour 2.5L 4X2 MT,Ford,2004,93415.0,Diesel,Dealer,Manual,First Owner,13.1,2499.0,141.0,7.0,400000.0
4901,BMW 5 Series 520d,BMW,2008,122000.0,Diesel,Individual,Automatic,Second Owner,18.48,1995.0,177.0,5.0,1100000.0
4902,Maruti Baleno Delta 1.3,Maruti,2017,20000.0,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,5.0,600000.0
4903,Maruti Swift VVT VXI,Maruti,2017,46000.0,Petrol,Individual,Manual,First Owner,22.0,1197.0,81.8,5.0,509999.0
4904,Skoda Rapid 1.6 MPI Active BSIV,Skoda,2016,50000.0,Petrol,Individual,Manual,Third Owner,15.41,1598.0,103.2,5.0,395000.0
4905,Maruti Wagon R VXI,Maruti,2018,5000.0,Petrol,Individual,Manual,First Owner,21.79,998.0,67.05,5.0,469000.0
4906,Maruti Alto 800 LX Optional,Maruti,2017,42000.0,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,250000.0
4907,Chevrolet Spark 1.0 LT,Chevrolet,2011,68519.0,Petrol,Dealer,Manual,First Owner,16.2,995.0,62.1,5.0,130000.0
4908,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,Ford,2019,30000.0,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,5.0,906000.0
4909,Ford Figo Diesel ZXI,Ford,2011,85000.0,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,5.0,160000.0
4910,Maruti Swift Dzire VXi,Maruti,2012,88000.0,Petrol,Individual,Manual,First Owner,17.5,1298.0,85.8,5.0,300000.0
4911,Maruti 800 Uniq,Maruti,2010,100000.0,Petrol,Individual,Manual,Fourth & Above Owner,14.0,796.0,37.5,5.0,60000.0
4912,Maruti Swift Dzire VXI,Maruti,2014,100000.0,Petrol,Individual,Manual,Second Owner,19.1,1197.0,85.8,5.0,400000.0
4913,Tata Tiago XT,Tata,2018,22966.0,Petrol,Dealer,Manual,First Owner,23.84,1199.0,84.48,5.0,450000.0
4914,Mahindra Bolero 2011-2019 SLX,Mahindra,2014,80000.0,Diesel,Individual,Manual,Second Owner,15.96,2523.0,62.1,7.0,465000.0
4915,Maruti Swift VDI,Maruti,2012,80000.0,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,5.0,325000.0
4916,Maruti Alto LXi,Maruti,2008,70000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,150000.0
4917,Hyundai EON Era Plus,Hyundai,2014,2350.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,250000.0
4918,Maruti Alto LXi,Maruti,2011,50000.0,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,175000.0
4919,Maruti Alto LXi,Maruti,2010,58000.0,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,175000.0
4920,Honda City 2017-2020 VTEC,Honda,2006,80000.0,Petrol,Individual,Manual,Second Owner,16.9,1497.0,100.0,5.0,150000.0
4921,Mahindra Bolero Power Plus SLX,Mahindra,2018,60000.0,Diesel,Individual,Manual,First Owner,16.5,1493.0,70.0,7.0,797000.0
4922,Hyundai Elite i20 Asta Option BSIV,Hyundai,2019,35000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.86,5.0,800000.0
